,lr,weight_decay,layers,bias_weight,ntrain,nodes,ACC,LogLoss,Mean KL-div,ECE,WD,Mean UQ,Std UQ,Min UQ,Max UQ,Mean Pc1 OOD,Std Pc1 OOD,Max Pc1 OOD,Min Pc1 OOD,Mean UQ OOD,Std UQ OOD,Max UQ OOD,Min UQ OOD,Training time
10,0.01,0.01,1,0.1,1000,20.0,0.7248,0.5657652694068649,0.020291021,0.08182390034198761,0.07616981120517084,0.08109565,0.033256743,0.0016028588,0.15829365,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:00:38.792227
11,0.01,0.01,1,0.2,1000,20.0,0.7228,0.5661710105692572,0.024443846,0.09060075879096985,0.08522848323991129,0.10549839,0.02432132,0.018212946,0.16635051,1.0,1.0495793e-08,1.0,0.9999999,9.569312e-09,3.6753725e-08,2.6388102e-07,0.0,0 days 00:00:41.370821
12,0.01,0.01,3,0.5,1000,200.0,0.7398,0.5634562613720318,0.027570682,0.09851732850074768,0.09642945096304248,0.1777726,0.020831814,0.107880704,0.24076508,0.9999995,1.2222192e-06,1.0,0.99999255,1.2987182e-06,3.8307476e-06,2.3242956e-05,0.0,0 days 00:00:51.937530
13,0.01,0.01,3,0.1,1000,200.0,0.7388,0.5405717710427762,0.007765219,0.05288051441311836,0.049230561650894386,0.073412314,0.018688664,0.012330492,0.14797163,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:00:57.250046
14,0.01,0.01,3,0.2,1000,200.0,0.7374,0.5459065938111609,0.012571454,0.06959397345781326,0.06538522450437377,0.10336459,0.016544204,0.02555232,0.16548198,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:00:54.135420
15,0.01,0.01,8,0.5,1000,2000.0,0.646,0.6471620949743576,0.074348465,0.1506022810935974,0.20088853157868217,0.23472328,0.044152502,0.1257725,0.3356264,0.6915504,0.013454452,0.6982517,0.6647452,0.33014733,0.006945182,0.33360654,0.3163105,0 days 00:01:26.618427
16,0.01,0.01,8,0.1,1000,2000.0,0.6532,0.6531482825957153,0.081284836,0.1920042634010315,0.19324911432971786,0.1898068,0.02123471,0.15989663,0.2523915,0.6527006,0.0,0.6527006,0.6527006,0.24291287,0.0,0.24291287,0.24291287,0 days 00:01:15.913709
17,0.01,0.01,8,0.2,1000,2000.0,0.7264,0.6266377675005277,0.06600741,0.16612261533737183,0.17399450143685175,0.14535749,0.0351574,0.08056319,0.271575,0.68995637,0.014813646,0.6973346,0.6604432,0.2655768,0.0086814035,0.26990074,0.24828087,0 days 00:01:32.397610
18,0.01,0.001,1,0.5,1000,20.0,0.7244,0.5784545215224113,0.03572332,0.11322972178459167,0.11133818335642647,0.19666003,0.030173711,0.028474906,0.29483575,0.9595714,0.049710646,1.0,0.89578646,0.12616505,0.1551119,0.3162273,0.0,0 days 00:00:41.748684
19,0.01,0.001,1,0.1,1000,20.0,0.7328,0.5650428138406596,0.019412922,0.07052319496870041,0.06623340857287477,0.075892605,0.02799705,0.001965827,0.13828571,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:00:40.650526
20,0.01,0.001,1,0.2,1000,20.0,0.7314,0.5670888097669594,0.02394485,0.08709891885519028,0.07993809518029521,0.090185426,0.023096895,0.003032364,0.15217659,0.9880404,0.024019403,1.0,0.93781626,0.03781936,0.075956024,0.19664213,0.0,0 days 00:00:42.720013
21,0.01,0.001,3,0.5,1000,200.0,0.733,0.5802475360122551,0.037046943,0.12747149169445038,0.125908724592231,0.1898598,0.035042875,0.12566692,0.28315982,0.85113096,0.00336734,0.8564577,0.844298,0.3155662,0.007889865,0.33177683,0.30324742,0 days 00:00:47.561061
22,0.01,0.001,3,0.1,1000,200.0,0.7356,0.5457247885501685,0.010091059,0.0677497610449791,0.06036953968887756,0.07814722,0.016448168,0.010566101,0.14355451,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:00:50.861282
23,0.01,0.001,3,0.2,1000,200.0,0.7374,0.5439443983644157,0.011724614,0.06331156939268112,0.05983090336432289,0.09253584,0.015987432,0.02550837,0.16119437,1.0,2.4048882e-08,1.0,0.9999998,2.1458455e-08,6.2788786e-08,4.1467015e-07,0.0,0 days 00:00:57.503199
24,0.01,0.001,8,0.5,1000,2000.0,0.603,0.6684725658938682,0.08700251,0.1417655646800995,0.20430571473350356,0.24265116,0.027327515,0.16146001,0.32984337,0.651392,0.05196006,0.6867059,0.5527167,0.29675984,0.011978445,0.31522226,0.27661937,0 days 00:01:09.915581
25,0.01,0.001,8,0.1,1000,2000.0,0.5072,0.6890811460057336,0.09928172,0.17854247987270355,0.20672314289917776,0.22760122,0.014424682,0.21095096,0.3291296,0.651081,0.0,0.65108097,0.65108097,0.24398872,0.0,0.2439887,0.2439887,0 days 00:01:24.754983
26,0.01,0.001,8,0.2,1000,2000.0,0.7104,0.6729492979385902,0.08998167,0.059061720967292786,0.22268569150080514,0.10488823,0.024560066,0.08035986,0.18174194,0.53992146,0.0,0.53992146,0.53992146,0.18052723,0.0,0.18052724,0.18052724,0 days 00:01:22.756115
27,0.001,0.1,1,0.5,1000,20.0,0.7256,0.5834769873337169,0.038769618,0.12036898732185364,0.11683869501461813,0.18306333,0.0211803,0.032398906,0.21595122,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0 days 00:00:49.230534
